score,class,pred
0.8903740644454956,0,0
0.9090505838394165,0,0
0.9336605668067932,0,0
0.9352017641067505,0,0
0.8909944891929626,0,0
0.9078130722045898,0,0
0.8887631297111511,0,0
0.8946713805198669,0,0
0.8784810900688171,0,1
0.8908262848854065,0,0
0.9009885787963867,0,0
0.8312244415283203,0,1
0.8568936586380005,0,1
0.8889527916908264,0,0
0.9380351305007935,0,0
0.8656937479972839,0,1
0.8503642678260803,0,1
0.8465223908424377,0,1
0.830128014087677,0,1
0.7947831153869629,0,1
0.8821139931678772,0,0
0.8760453462600708,0,1
0.8971269130706787,0,0
0.8268430829048157,0,1
0.8522631525993347,0,1
0.7928944826126099,0,1
0.9173673391342163,0,0
0.8811283111572266,0,1
0.8322439789772034,0,1
0.8718065619468689,0,1
0.799721360206604,0,1
0.8376846313476562,0,1
0.8791577219963074,0,1
0.8525581359863281,0,1
0.8019431829452515,0,1
0.8177668452262878,0,1
0.7385879755020142,0,1
0.8885583281517029,0,0
0.8777386546134949,0,1
0.8757703900337219,0,1
0.8748210668563843,0,1
0.8379337787628174,0,1
0.8137855529785156,0,1
0.8136686682701111,0,1
0.8760892152786255,0,1
0.8716214895248413,0,1
0.8600301742553711,0,1
0.7010542154312134,0,1
0.8707769513130188,0,1
0.88744056224823,0,0
0.8360294103622437,0,1
0.8308507800102234,0,1
0.9222942590713501,0,0
0.889593243598938,0,0
0.8602150678634644,0,1
0.9045625925064087,0,0
0.8222659230232239,0,1
0.8469027876853943,0,1
0.9571053981781006,0,0
0.8033192157745361,0,1
0.896775484085083,0,0
0.8608313202857971,0,1
0.8748464584350586,0,1
0.8437579870223999,0,1
0.9037604928016663,0,0
0.8748213052749634,0,1
0.8965861797332764,0,0
0.8573264479637146,0,1
0.7759996056556702,0,1
0.7611232995986938,0,1
0.8670006394386292,0,1
0.8341668844223022,0,1
0.9481080770492554,0,0
0.876776933670044,0,1
0.8632423877716064,0,1
0.8963419795036316,0,0
0.9019551277160645,0,0
0.8974239230155945,0,0
0.870846152305603,0,1
0.8367617726325989,0,1
0.854485034942627,0,1
0.8980897068977356,0,0
0.8786231279373169,0,1
0.6038223505020142,0,1
0.8296886682510376,0,1
0.8209165334701538,0,1
0.8575267195701599,0,1
0.8104608058929443,0,1
0.8104731440544128,0,1
0.8153417706489563,0,1
0.8045673966407776,0,1
0.8666441440582275,0,1
0.92003333568573,0,0
0.8820699453353882,0,0
0.8603101372718811,0,1
0.8620489239692688,0,1
0.86359703540802,0,1
0.8937506079673767,0,0
0.8624980449676514,0,1
0.8116422891616821,0,1
0.8849531412124634,0,0
0.8594191074371338,0,1
0.8449194431304932,0,1
0.8813508152961731,0,1
0.8947170972824097,0,0
0.8636808395385742,0,1
0.9272832870483398,0,0
0.8713719844818115,0,1
0.8892797827720642,0,0
0.8493716716766357,0,1
0.8794596195220947,0,1
0.8998193144798279,0,0
0.9172676205635071,0,0
0.9006681442260742,0,0
0.84706050157547,0,1
0.8690022826194763,0,1
0.827863872051239,0,1
0.8866603374481201,0,0
0.8673664927482605,0,1
0.8311902284622192,0,1
0.8890738487243652,0,0
0.8943787217140198,0,0
0.875531792640686,0,1
0.8338292837142944,0,1
0.775921642780304,0,1
0.9334402680397034,0,0
0.8630468249320984,0,1
0.89859938621521,0,0
0.831135630607605,0,1
0.8488926291465759,0,1
0.8456242084503174,0,1
0.8392079472541809,0,1
0.8314534425735474,0,1
0.897640585899353,0,0
0.845422089099884,0,1
0.8948452472686768,0,0
0.7901901602745056,0,1
0.9293944835662842,0,0
0.8509436249732971,0,1
0.8523041605949402,0,1
0.913693904876709,0,0
0.8134231567382812,0,1
0.800798237323761,0,1
0.8658642172813416,0,1
0.7949713468551636,0,1
0.8916484713554382,0,0
0.8428229093551636,0,1
0.8260067105293274,0,1
0.8447427749633789,0,1
0.8881651163101196,0,0
0.8461570739746094,0,1
0.8411529064178467,0,1
0.8910075426101685,0,0
0.8034281730651855,0,1
0.8951553702354431,0,0
0.8076587319374084,0,1
0.8811992406845093,0,1
0.9649325609207153,0,0
0.832889974117279,0,1
0.9085792303085327,0,0
0.8424872159957886,0,1
0.8842715620994568,0,0
0.8435630798339844,0,1
0.8214477896690369,0,1
0.9022778868675232,0,0
0.8756848573684692,0,1
0.8836092948913574,0,0
0.8470584750175476,0,1
0.9200212359428406,0,0
0.8828138709068298,0,0
0.832897424697876,0,1
0.8026562333106995,0,1
0.8380976915359497,0,1
0.7366471290588379,0,1
0.8145890235900879,0,1
0.8537276387214661,0,1
0.8710601329803467,0,1
0.8956889510154724,0,0
0.8666876554489136,0,1
0.9285556674003601,0,0
0.8105435371398926,0,1
0.9078056812286377,0,0
0.8005982637405396,0,1
0.8188889026641846,0,1
0.8963184952735901,0,0
0.8308965563774109,0,1
0.8503417372703552,0,1
0.8831909894943237,0,0
0.8461142778396606,0,1
0.840852677822113,0,1
0.7995195984840393,0,1
0.8327013254165649,0,1
0.7849282026290894,0,1
0.9110243320465088,0,0
0.9071241617202759,0,0
0.8339865207672119,0,1
0.8482218384742737,0,1
0.8674043416976929,0,1
0.809681236743927,0,1
0.8790297508239746,0,1
0.8523253202438354,0,1
0.8883985280990601,0,0
0.8607475757598877,0,1
0.9246290922164917,0,0
0.7910392880439758,0,1
0.8483661413192749,0,1
0.8493361473083496,0,1
0.8213440179824829,0,1
0.811008095741272,0,1
0.8947369456291199,0,0
0.869131863117218,0,1
0.8243680596351624,0,1
0.8401292562484741,0,1
0.8000655174255371,0,1
0.8335930705070496,0,1
0.8547004461288452,0,1
0.8786042332649231,0,1
0.9193240404129028,0,0
0.8550534844398499,0,1
0.7964299321174622,0,1
0.8663149476051331,0,1
0.9039225578308105,0,0
0.9215489029884338,0,0
0.8375629186630249,0,1
0.8028014302253723,0,1
0.8527380228042603,0,1
0.8464019298553467,0,1
0.7826159596443176,0,1
0.8538016080856323,0,1
0.8398385047912598,0,1
0.8596093654632568,0,1
0.9062361121177673,0,0
0.8126490116119385,0,1
0.867186963558197,0,1
0.7938780784606934,0,1
0.8903412818908691,0,0
0.9222504496574402,0,0
0.7974165081977844,0,1
0.8640317916870117,0,1
0.8746928572654724,0,1
0.8834868669509888,0,0
0.8183237910270691,0,1
0.8864431977272034,0,0
0.9013068675994873,0,0
0.919878363609314,0,0
0.8554309010505676,0,1
0.883128821849823,0,0
0.8235036134719849,0,1
0.8899689316749573,0,0
0.8535209894180298,0,1
0.8383105397224426,0,1
0.8771719336509705,0,1
0.904761791229248,0,0
0.8606030941009521,0,1
0.8431325554847717,0,1
0.9195352792739868,0,0
0.8641435503959656,0,1
0.8472278118133545,0,1
0.8886240720748901,0,0
0.8570661544799805,0,1
0.8944867253303528,0,0
0.9174563884735107,0,0
0.8619552850723267,0,1
0.8134261965751648,0,1
0.8942861557006836,0,0
0.9193704724311829,0,0
0.8514880537986755,0,1
0.666918933391571,0,1
0.805194079875946,0,1
0.8541366457939148,0,1
0.9050503969192505,0,0
0.8721662759780884,0,1
0.8867431282997131,0,0
0.8649963736534119,0,1
0.8969129920005798,0,0
0.9314395785331726,0,0
0.862447202205658,0,1
0.7215103507041931,0,1
0.8402197360992432,0,1
0.8503444790840149,0,1
0.8394666910171509,0,1
0.850071907043457,0,1
0.8296842575073242,0,1
0.8732637166976929,0,1
0.8840368390083313,0,0
0.8685099482536316,0,1
0.8585450053215027,0,1
0.8614280819892883,0,1
0.8152986764907837,0,1
0.8144775629043579,0,1
0.8863552212715149,0,0
0.9233548045158386,0,0
0.8643744587898254,0,1
0.7960543632507324,0,1
0.8066797852516174,0,1
0.8462445735931396,0,1
0.9078947305679321,0,0
0.7350481152534485,0,1
0.8436931371688843,0,1
0.8966935873031616,0,0
0.9114158153533936,0,0
0.8383603096008301,0,1
0.8017503023147583,0,1
0.8814036846160889,0,1
0.8706440329551697,0,1
0.8065360188484192,0,1
0.9029555320739746,0,0
0.8935583829879761,0,0
0.7751361727714539,0,1
0.8216714262962341,0,1
0.8368847966194153,0,1
0.8729896545410156,0,1
0.8395833969116211,0,1
0.8219131827354431,0,1
0.8747256994247437,0,1
0.9129275679588318,0,0
0.8598020672798157,0,1
0.8080001473426819,0,1
0.7978805899620056,0,1
0.9249117374420166,0,0
0.8178404569625854,0,1
0.8914635181427002,0,0
0.8985416293144226,0,0
0.8923682570457458,0,0
0.7951965928077698,0,1
0.8864521980285645,0,0
0.7731912136077881,0,1
0.8346977233886719,0,1
0.9036834836006165,0,0
0.8863266110420227,0,0
0.8690916299819946,0,1
0.7481876015663147,0,1
0.8688808083534241,0,1
0.8725078701972961,0,1
0.8696638345718384,0,1
0.9043563604354858,0,0
0.9218458533287048,0,0
0.8385609984397888,0,1
0.8045743107795715,0,1
0.8502890467643738,0,1
0.8631218671798706,0,1
0.828987717628479,0,1
0.9028559923171997,0,0
0.890651524066925,0,0
0.7855014801025391,0,1
0.8571988344192505,0,1
0.8288207650184631,0,1
0.9090583324432373,0,0
