score,class,pred
0.9733192324638367,0,0
0.9777979850769043,0,0
1.0391279458999634,0,0
0.998994767665863,0,0
0.959764838218689,0,0
0.9585112929344177,0,0
0.9774765968322754,0,0
0.9961334466934204,0,0
0.9425073862075806,0,0
0.9677568078041077,0,0
0.9840349555015564,0,0
0.9273804426193237,0,0
0.9336913824081421,0,0
0.9732845425605774,0,0
1.0232926607131958,0,0
0.9447234272956848,0,0
0.9043665528297424,0,0
0.9485687613487244,0,0
0.9025338292121887,0,0
0.8586269021034241,0,1
0.9585510492324829,0,0
0.9678740501403809,0,0
0.9828526973724365,0,0
0.9004722237586975,0,0
0.9261292219161987,0,0
0.9785827398300171,0,0
0.9960528016090393,0,0
0.9449248313903809,0,0
0.9060266613960266,0,0
0.9626216292381287,0,0
0.9031031727790833,0,0
0.9191886186599731,0,0
0.9656990766525269,0,0
0.9485571980476379,0,0
0.9218252897262573,0,0
0.9087439179420471,0,0
0.9228370189666748,0,0
0.9731523394584656,0,0
0.9402291178703308,0,0
0.9470617771148682,0,0
0.9424437284469604,0,0
0.9253979325294495,0,0
0.8930898308753967,0,0
0.9164305925369263,0,0
0.9670477509498596,0,0
0.951713502407074,0,0
0.9239614009857178,0,0
0.7699817419052124,0,1
0.9634034037590027,0,0
0.9747906923294067,0,0
0.9141656756401062,0,0
0.8993950486183167,0,0
0.9911742806434631,0,0
0.9804425239562988,0,0
0.9233200550079346,0,0
0.994563102722168,0,0
0.8921805620193481,0,0
0.9116806983947754,0,0
1.019518256187439,0,0
0.9012075066566467,0,0
0.990909218788147,0,0
0.9450733661651611,0,0
0.9515137076377869,0,0
0.925844132900238,0,0
0.9795211553573608,0,0
0.9421987533569336,0,0
0.9969748854637146,0,0
0.9174687266349792,0,0
0.9342052936553955,0,0
0.8373399972915649,0,1
0.9599881172180176,0,0
0.949564516544342,0,0
1.0136315822601318,0,0
0.9303804636001587,0,0
0.9422577619552612,0,0
0.9788497090339661,0,0
0.9917845129966736,0,0
0.9760743379592896,0,0
0.9567456841468811,0,0
0.9379593133926392,0,0
0.9364301562309265,0,0
0.974761962890625,0,0
0.9384214878082275,0,0
0.8074265718460083,0,1
0.9125841856002808,0,0
0.9110883474349976,0,0
0.9407461881637573,0,0
0.8887724280357361,0,0
0.9996585845947266,0,0
0.8912566304206848,0,0
0.9151135087013245,0,0
0.940330445766449,0,0
1.0058767795562744,0,0
0.9459189772605896,0,0
0.9373367428779602,0,0
0.9339305758476257,0,0
0.9285838603973389,0,0
0.9696103930473328,0,0
0.9481508731842041,0,0
0.9113003611564636,0,0
0.9666500687599182,0,0
0.9389262795448303,0,0
0.9407721757888794,0,0
0.9564170241355896,0,0
0.9729114174842834,0,0
0.936145007610321,0,0
1.0124863386154175,0,0
0.9605427384376526,0,0
0.9679726958274841,0,0
0.9196130037307739,0,0
0.9570125937461853,0,0
0.9809010624885559,0,0
0.9886557459831238,0,0
0.9767805337905884,0,0
0.9226639270782471,0,0
0.979164183139801,0,0
0.9190511703491211,0,0
0.9539175033569336,0,0
0.9476766586303711,0,0
0.92759108543396,0,0
0.9681689739227295,0,0
0.9632021188735962,0,0
0.9642024636268616,0,0
0.9027008414268494,0,0
0.8673099279403687,0,1
1.0259984731674194,0,0
0.9391644597053528,0,0
0.964106023311615,0,0
0.9216669201850891,0,0
0.9414724707603455,0,0
0.9050429463386536,0,0
0.9159912467002869,0,0
0.8880378007888794,0,0
0.9653756618499756,0,0
0.9102628827095032,0,0
0.9702170491218567,0,0
0.8834799528121948,0,0
1.0034377574920654,0,0
0.9383201003074646,0,0
0.9247567057609558,0,0
0.9841141104698181,0,0
0.8993972539901733,0,0
0.8816866278648376,0,0
0.9366245269775391,0,0
0.8895347118377686,0,0
0.9660610556602478,0,0
0.9142313003540039,0,0
0.906171977519989,0,0
0.91434246301651,0,0
0.9676125645637512,0,0
0.9285549521446228,0,0
0.9525261521339417,0,0
0.9838428497314453,0,0
0.8786836266517639,0,1
0.9710912704467773,0,0
0.9064252972602844,0,0
0.9580413699150085,0,0
1.0240978002548218,0,0
0.9392263889312744,0,0
0.9779600501060486,0,0
0.9247166514396667,0,0
0.9499127864837646,0,0
0.9265376925468445,0,0
0.9034679532051086,0,0
0.9907883405685425,0,0
0.9349510669708252,0,0
0.9875283241271973,0,0
0.937567949295044,0,0
0.9808009266853333,0,0
0.9621281623840332,0,0
0.9705672860145569,0,0
0.8841656446456909,0,0
0.8923441171646118,0,0
0.9514899253845215,0,0
0.9583801031112671,0,0
0.9250573515892029,0,0
0.9503675103187561,0,0
0.9670672416687012,0,0
0.9246606826782227,0,0
1.0101011991500854,0,0
0.887202799320221,0,0
0.9928907155990601,0,0
0.8779968619346619,0,1
0.8986015319824219,0,0
0.9631588459014893,0,0
0.9249705672264099,0,0
0.9451714158058167,0,0
0.9524610638618469,0,0
0.9292347431182861,0,0
0.9340609908103943,0,0
0.8837538957595825,0,0
0.934416651725769,0,0
0.9081094861030579,0,0
0.9793626666069031,0,0
0.9748936295509338,0,0
0.89776211977005,0,0
0.9239844083786011,0,0
0.919694185256958,0,0
0.8837732672691345,0,0
0.9697169065475464,0,0
0.9203431010246277,0,0
0.9610239863395691,0,0
0.9536713361740112,0,0
0.9930001497268677,0,0
0.8841471076011658,0,0
0.9335374236106873,0,0
0.922470211982727,0,0
0.9158974885940552,0,0
0.8934168219566345,0,0
0.9887310266494751,0,0
0.9694976806640625,0,0
0.9391568899154663,0,0
0.8912777900695801,0,0
0.8657335042953491,0,1
0.8961210250854492,0,0
0.9208985567092896,0,0
0.9529764652252197,0,0
1.0098000764846802,0,0
0.9344898462295532,0,0
0.8805054426193237,0,1
0.9593737721443176,0,0
0.9731700420379639,0,0
0.9986622929573059,0,0
0.9155676960945129,0,0
0.903468132019043,0,0
0.9481567144393921,0,0
0.9223294854164124,0,0
0.8596735000610352,0,1
0.9480199217796326,0,0
0.9552756547927856,0,0
0.9271875023841858,0,0
0.9852204322814941,0,0
0.884729266166687,0,0
0.9565560817718506,0,0
0.8757162094116211,0,1
0.9661348462104797,0,0
1.006683349609375,0,0
0.9107199311256409,0,0
0.9333333969116211,0,0
0.9408937692642212,0,0
0.9638784527778625,0,0
0.8934614062309265,0,0
0.9592247605323792,0,0
0.963029146194458,0,0
0.9910711646080017,0,0
0.9393933415412903,0,0
0.9613852500915527,0,0
0.8908724784851074,0,0
0.9540437459945679,0,0
0.9227951169013977,0,0
0.9183911681175232,0,0
0.9634108543395996,0,0
0.9979752898216248,0,0
0.9489204287528992,0,0
0.9092018008232117,0,0
0.9929556846618652,0,0
0.9552618265151978,0,0
0.9276178479194641,0,0
0.9754200577735901,0,0
0.9340791702270508,0,0
1.0193099975585938,0,0
0.9916543960571289,0,0
0.9412750005722046,0,0
0.8758544325828552,0,1
0.9747239947319031,0,0
0.9870704412460327,0,0
0.9108260869979858,0,0
0.8189955949783325,0,1
0.8757547736167908,0,1
0.9283021092414856,0,0
0.9824211001396179,0,0
0.9559335708618164,0,0
0.9413744807243347,0,0
0.9359409213066101,0,0
0.9711102843284607,0,0
0.9890664219856262,0,0
0.9391852617263794,0,0
0.8744109272956848,0,1
