score,class,pred
0.9385474920272827,0,0
0.7244444489479065,0,1
0.8324607610702515,0,1
0.7295597195625305,0,1
0.8861386179924011,0,1
0.7372881174087524,0,1
0.7524271607398987,0,1
0.6418439745903015,0,1
0.769911527633667,0,1
0.8012422323226929,0,1
0.5602409839630127,0,1
0.8602150678634644,0,1
0.7142857313156128,0,1
0.9074074029922485,0,0
0.5960000157356262,0,1
0.8313252925872803,0,1
0.7167832255363464,0,1
0.6153846383094788,0,1
0.6412213444709778,0,1
0.6075581312179565,0,1
0.7398843765258789,0,1
0.9021739363670349,0,0
0.6977401375770569,0,1
0.5921787619590759,0,1
0.6519607901573181,0,1
0.95686274766922,0,0
0.6934523582458496,0,1
0.7361111044883728,0,1
0.875,0,1
0.816216230392456,0,1
0.8448275923728943,0,1
0.6801242232322693,0,1
0.703125,0,1
0.6902654767036438,0,1
0.5988371968269348,0,1
0.7056962251663208,0,1
0.6989796161651611,0,1
0.690625011920929,0,1
0.5736842155456543,0,1
0.8148148059844971,0,1
0.5657894611358643,0,1
0.5436046719551086,0,1
0.73591548204422,0,1
0.6845238208770752,0,1
0.589820384979248,0,1
0.5588235259056091,0,1
0.6713483333587646,0,1
0.6855670213699341,0,1
0.8500000238418579,0,1
0.6470588445663452,0,1
0.9111111164093018,0,0
0.5868263244628906,0,1
0.7570621371269226,0,1
0.7464285492897034,0,1
0.6871345043182373,0,1
0.8054053783416748,0,1
0.6277372241020203,0,1
0.6085714101791382,0,1
0.75,0,1
0.8907103538513184,0,1
0.7580645084381104,0,1
0.6461988091468811,0,1
0.8704662919044495,0,1
0.6790123581886292,0,1
0.7935484051704407,0,1
0.6620879173278809,0,1
0.8140703439712524,0,1
0.8106508851051331,0,1
0.5791139006614685,0,1
0.7396449446678162,0,1
0.7290836572647095,0,1
0.6766467094421387,0,1
0.7086330652236938,0,1
0.7797619104385376,0,1
0.8529411554336548,0,1
0.595652163028717,0,1
0.828125,0,1
0.6353383660316467,0,1
0.7266187071800232,0,1
0.8882352709770203,0,1
0.6712707281112671,0,1
0.9809523820877075,0,0
0.8333333134651184,0,1
0.8251366019248962,0,1
0.8695651888847351,0,1
0.6499999761581421,0,1
0.7080745100975037,0,1
0.7666666507720947,0,1
0.6648044586181641,0,1
0.5884955525398254,0,1
0.7333333492279053,0,1
0.7275640964508057,0,1
0.8844444155693054,0,1
0.774193525314331,0,1
0.6554054021835327,0,1
0.9021276831626892,0,0
0.64371258020401,0,1
0.493865042924881,0,1
0.9201680421829224,0,0
0.6194030046463013,0,1
0.6164383292198181,0,1
0.8723404407501221,0,1
0.7321428656578064,0,1
0.7283950448036194,0,1
0.7127659320831299,0,1
0.6032388806343079,0,1
0.6384180784225464,0,1
0.68544602394104,0,1
0.6111111044883728,0,1
0.5503355860710144,0,1
0.650943398475647,0,1
0.7472527623176575,0,1
0.6628571152687073,0,1
0.5838709473609924,0,1
0.764397919178009,0,1
0.8595505356788635,0,1
0.6339285969734192,0,1
0.7253521084785461,0,1
0.6791907548904419,0,1
0.6948052048683167,0,1
0.7645161151885986,0,1
0.591093122959137,0,1
0.7485207319259644,0,1
0.8172042965888977,0,1
0.523668646812439,0,1
0.6419354677200317,0,1
0.6633333563804626,0,1
0.5066224932670593,0,1
0.6904761791229248,0,1
0.6705882549285889,0,1
0.6474359035491943,0,1
0.7035398483276367,0,1
0.7664473652839661,0,1
0.7247191071510315,0,1
0.7716049551963806,0,1
0.557894766330719,0,1
0.8653846383094788,0,1
0.625,0,1
0.6480447053909302,0,1
0.8205128312110901,0,1
0.7715736031532288,0,1
0.6863905191421509,0,1
0.8009950518608093,0,1
0.6225806474685669,0,1
0.6746987700462341,0,1
0.7719298005104065,0,1
0.6875,0,1
0.6850649118423462,0,1
0.9021739363670349,0,0
0.6730769276618958,0,1
0.8299999833106995,0,1
0.4689265489578247,0,1
0.7848837375640869,0,1
0.8595505356788635,0,1
0.8284023404121399,0,1
0.6734104156494141,0,1
0.625,0,1
0.7428571581840515,0,1
0.615646243095398,0,1
0.7044534683227539,0,1
0.7073863744735718,0,1
0.7863636612892151,0,1
0.709770143032074,0,1
0.8505747318267822,0,1
0.8069307208061218,0,1
0.603723406791687,0,1
0.7311828136444092,0,1
0.764976978302002,0,1
0.7745664715766907,0,1
0.8020133972167969,0,1
0.7201492786407471,0,1
0.7866109013557434,0,1
0.8058823347091675,0,1
0.6113360524177551,0,1
0.6158536672592163,0,1
0.6363636255264282,0,1
0.7106918096542358,0,1
0.7456647157669067,0,1
0.7362637519836426,0,1
0.9539749026298523,0,0
0.6193181872367859,0,1
0.7956989407539368,0,1
0.892241358757019,0,1
0.7103825211524963,0,1
0.7768924236297607,0,1
0.9367088675498962,0,0
0.6965517401695251,0,1
0.7234042286872864,0,1
0.7265306115150452,0,1
0.6214689016342163,0,1
0.6151832342147827,0,1
0.7720588445663452,0,1
0.7345678806304932,0,1
0.5870967507362366,0,1
0.7363636493682861,0,1
0.6953125,0,1
0.7559523582458496,0,1
0.7024539709091187,0,1
0.6371951103210449,0,1
0.7247191071510315,0,1
0.5894039869308472,0,1
0.7116788029670715,0,1
0.6318181753158569,0,1
0.7138158082962036,0,1
0.9669421315193176,0,0
0.8255813717842102,0,1
0.641566276550293,0,1
0.9620253443717957,0,0
0.8602150678634644,0,1
0.7807692289352417,0,1
0.7820512652397156,0,1
0.9116466045379639,0,0
0.7896551489830017,0,1
0.7806451320648193,0,1
0.7684563994407654,0,1
0.6883561611175537,0,1
0.9402173757553101,0,0
0.7102272510528564,0,1
0.6024844646453857,0,1
0.6656441688537598,0,1
0.7529411911964417,0,1
0.6183205842971802,0,1
0.6000000238418579,0,1
0.6423841118812561,0,1
0.8397790193557739,0,1
0.7906976938247681,0,1
0.7447916865348816,0,1
0.7554348111152649,0,1
0.7406014800071716,0,1
0.7989417910575867,0,1
0.7914110422134399,0,1
0.6284916400909424,0,1
0.782608687877655,0,1
0.7756410241127014,0,1
0.7071005702018738,0,1
0.8020833134651184,0,1
0.746874988079071,0,1
0.6468531489372253,0,1
0.7857142686843872,0,1
0.8401826620101929,0,1
0.7329843044281006,0,1
0.7586206793785095,0,1
0.8190954923629761,0,1
0.5884353518486023,0,1
0.782608687877655,0,1
0.8300653696060181,0,1
0.656521737575531,0,1
0.7022222280502319,0,1
0.824999988079071,0,1
0.6767956018447876,0,1
0.810606062412262,0,1
0.7797619104385376,0,1
0.5544217824935913,0,1
0.7952380776405334,0,1
0.7038461565971375,0,1
0.5903225541114807,0,1
0.6496350169181824,0,1
0.6884058117866516,0,1
0.5301204919815063,0,1
0.5901162624359131,0,1
0.75,0,1
0.7406250238418579,0,1
0.5230414867401123,0,1
0.6980392336845398,0,1
0.7297297120094299,0,1
0.7253086566925049,0,1
0.6646341681480408,0,1
0.760869562625885,0,1
0.6631578803062439,0,1
0.8448275923728943,0,1
0.6257668733596802,0,1
0.702531635761261,0,1
0.7046979665756226,0,1
0.7448979616165161,0,1
0.8349514603614807,0,1
0.8776595592498779,0,1
0.708108127117157,0,1
0.6618704795837402,0,1
0.6969696879386902,0,1
0.6617646813392639,0,1
0.7210884094238281,0,1
0.6546762585639954,0,1
0.6549295783042908,0,1
0.6140939593315125,0,1
0.7745097875595093,0,1
0.7027027010917664,0,1
0.8483606576919556,0,1
0.6758893132209778,0,1
0.6904761791229248,0,1
0.6227545142173767,0,1
0.8465909361839294,0,1
0.684374988079071,0,1
0.7685185074806213,0,1
0.8535353541374207,0,1
0.7417582273483276,0,1
0.7259036302566528,0,1
0.8052631616592407,0,1
0.7679557800292969,0,1
0.8608247637748718,0,1
0.673202633857727,0,1
0.6848484873771667,0,1
0.7532467246055603,0,1
0.5757575631141663,0,1
0.741134762763977,0,1
0.9759615659713745,0,0
0.8525640964508057,0,1
0.707317054271698,0,1
0.8434343338012695,0,1
0.7005347609519958,0,1
0.9759615659713745,0,0
0.6689655184745789,0,1
0.7142857313156128,0,1
0.6815286874771118,0,1
0.6735293865203857,0,1
0.8260869383811951,0,1
0.6313363909721375,0,1
0.6209150552749634,0,1
0.8706467747688293,0,1
0.6195651888847351,0,1
0.7251655459403992,0,1
0.7924528121948242,0,1
0.7105262875556946,0,1
0.6968085169792175,0,1
0.5431034564971924,0,1
0.75,0,1
0.6777108311653137,0,1
0.6425532102584839,0,1
0.7105262875556946,0,1
0.8154362440109253,0,1
0.6066666841506958,0,1
0.7269938588142395,0,1
0.8536585569381714,0,1
0.682634711265564,0,1
0.7416107654571533,0,1
0.6586345434188843,0,1
0.8190954923629761,0,1
0.6888889074325562,0,1
0.6343749761581421,0,1
0.6488549709320068,0,1
0.6822916865348816,0,1
0.7428571581840515,0,1
0.5673469305038452,0,1
0.6857143044471741,0,1
0.8251366019248962,0,1
0.8012048006057739,0,1
0.9135802388191223,0,0
0.6915584206581116,0,1
0.6370967626571655,0,1
0.8407643437385559,0,1
0.7541899681091309,0,1
0.8342245817184448,0,1
0.6840490698814392,0,1
0.71875,0,1
0.7471264600753784,0,1
0.8448275923728943,0,1
0.6451612710952759,0,1
0.7351190447807312,0,1
0.7612612843513489,0,1
0.8439306616783142,0,1
0.7538461685180664,0,1
0.8684210777282715,0,1
0.7623456716537476,0,1
0.6499999761581421,0,1
0.7307692170143127,0,1
0.745945930480957,0,1
0.658088207244873,0,1
0.7415730357170105,0,1
0.5669291615486145,0,1
0.75,0,1
0.61654132604599,0,1
0.7222222089767456,0,1
0.6298701167106628,0,1
0.5991902947425842,0,1
0.6612903475761414,0,1
0.5928961634635925,0,1
0.9764150977134705,0,0
0.7413793206214905,0,1
0.7285714149475098,0,1
0.48461538553237915,0,1
0.7833333611488342,0,1
0.7006369233131409,0,1
0.6465517282485962,0,1
0.8761062026023865,0,1
0.7340425252914429,0,1
0.8695651888847351,0,1
0.6477987170219421,0,1
0.7894737124443054,0,1
0.6820987462997437,0,1
0.8037974834442139,0,1
0.7323529124259949,0,1
0.6432584524154663,0,1
0.7013888955116272,0,1
0.662162184715271,0,1
0.7166666388511658,0,1
0.74301677942276,0,1
0.6268116235733032,0,1
0.7514451146125793,0,1
0.7333333492279053,0,1
0.7853107452392578,0,1
0.6186440587043762,0,1
0.957446813583374,0,0
0.7515151500701904,0,1
0.7978723645210266,0,1
0.7351778745651245,0,1
0.6160337328910828,0,1
0.6379310488700867,0,1
0.9843137264251709,0,0
0.7103825211524963,0,1
0.7732919454574585,0,1
0.6610169410705566,0,1
0.9065040946006775,0,0
0.7056962251663208,0,1
0.875,0,1
0.6745561957359314,0,1
0.9655172228813171,0,0
0.8381502628326416,0,1
0.8181818127632141,0,1
0.6931818127632141,0,1
0.6878452897071838,0,1
0.6829268336296082,0,1
0.7256097793579102,0,1
0.7038216590881348,0,1
0.5986394286155701,0,1
0.7388535141944885,0,1
0.6349206566810608,0,1
0.7692307829856873,0,1
0.8357487916946411,0,1
0.8012048006057739,0,1
0.7555555701255798,0,1
0.6577181220054626,0,1
0.7232142686843872,0,1
0.66796875,0,1
0.6321428418159485,0,1
0.8735632300376892,0,1
0.4896373152732849,0,1
0.7048192620277405,0,1
0.6585366129875183,0,1
0.753164529800415,0,1
0.7329192757606506,0,1
0.7709497213363647,0,1
0.6161971688270569,0,1
0.7965116500854492,0,1
0.61834317445755,0,1
0.5894039869308472,0,1
0.6818181872367859,0,1
0.9541666507720947,0,0
0.4392361044883728,0,1
0.8536585569381714,0,1
0.6574074029922485,0,1
0.9139344096183777,0,0
0.7857142686843872,0,1
0.655339777469635,0,1
0.6184971332550049,0,1
0.9585062265396118,0,0
0.7067039012908936,0,1
0.8012048006057739,0,1
0.7228260636329651,0,1
0.6964285969734192,0,1
0.699999988079071,0,1
0.5979021191596985,0,1
0.7370129823684692,0,1
0.5855262875556946,0,1
0.668789803981781,0,1
0.7152777910232544,0,1
0.6728395223617554,0,1
0.740963876247406,0,1
0.6766666769981384,0,1
0.6213873028755188,0,1
0.6960784196853638,0,1
0.7894737124443054,0,1
0.6538461446762085,0,1
0.5507246255874634,0,1
0.6353383660316467,0,1
0.6604477763175964,0,1
0.5625,0,1
0.6935483813285828,0,1
0.764102578163147,0,1
0.584967315196991,0,1
0.7269938588142395,0,1
0.8393782377243042,0,1
0.6866196990013123,0,1
0.7436708807945251,0,1
0.7248520851135254,0,1
0.71875,0,1
0.7881944179534912,0,1
0.7021276354789734,0,1
0.7132353186607361,0,1
0.7078313231468201,0,1
0.7076923251152039,0,1
0.633689820766449,0,1
0.9320987462997437,0,0
0.7398843765258789,0,1
0.8175675868988037,0,1
0.5394737124443054,0,1
0.8520709872245789,0,1
0.792682945728302,0,1
0.807106614112854,0,1
0.6933333277702332,0,1
0.7279411554336548,0,1
0.6153846383094788,0,1
0.8191489577293396,1,1
0.6074380278587341,1,1
0.7280701994895935,1,1
0.6386138796806335,1,1
0.7006173133850098,1,1
0.49803921580314636,1,1
0.6798780560493469,1,1
0.4454022943973541,1,1
0.7008196711540222,1,1
0.6844262480735779,1,1
0.559374988079071,1,1
0.6666666865348816,1,1
0.5601266026496887,1,1
0.6113536953926086,1,1
0.4844961166381836,1,1
0.5935251712799072,1,1
0.6014492511749268,1,1
0.46405228972435,1,1
0.5664335489273071,1,1
0.5636942386627197,1,1
0.6470588445663452,1,1
0.7018633484840393,1,1
0.6013513803482056,1,1
0.5760869383811951,1,1
0.5436046719551086,1,1
0.9300699234008789,1,0
0.5436241626739502,1,1
0.6058394312858582,1,1
0.6313868761062622,1,1
0.6509804129600525,1,1
0.5909090638160706,1,1
0.4967948794364929,1,1
0.5755102038383484,1,1
0.5526315569877625,1,1
0.6801242232322693,1,1
0.5567376017570496,1,1
0.6512345671653748,1,1
0.5503876209259033,1,1
0.4487951695919037,1,1
0.6370558142662048,1,1
0.5021008253097534,1,1
0.5848484635353088,1,1
0.64453125,1,1
0.6733333468437195,1,1
0.46927374601364136,1,1
0.6220238208770752,1,1
0.5209790468215942,1,1
0.5533333420753479,1,1
0.540123462677002,1,1
0.4038461446762085,1,1
0.625806450843811,1,1
0.6101190447807312,1,1
0.5310559272766113,1,1
0.6450381875038147,1,1
0.6132075190544128,1,1
0.5868263244628906,1,1
0.5897436141967773,1,1
0.5546875,1,1
0.5973154306411743,1,1
0.6325966715812683,1,1
0.5338645577430725,1,1
0.5,1,1
0.5384615659713745,1,1
0.6195651888847351,1,1
0.721875011920929,1,1
0.6975806355476379,1,1
0.6161971688270569,1,1
0.47647058963775635,1,1
0.6425702571868896,1,1
0.628742516040802,1,1
0.5950413346290588,1,1
0.5884353518486023,1,1
0.5661764740943909,1,1
0.6075268983840942,1,1
