score,class,pred
0.9244421720504761,0,0
0.9294996857643127,0,0
0.963664174079895,0,0
0.9464003443717957,0,0
0.9429915547370911,0,0
0.9382965564727783,0,0
0.978083610534668,0,0
0.9710179567337036,0,0
0.9241747856140137,0,0
0.931633472442627,0,0
0.930080771446228,0,0
0.8792304992675781,0,1
0.9825776815414429,0,0
0.9393082857131958,0,0
0.9923466444015503,0,0
0.9416216015815735,0,0
0.8892858028411865,0,0
0.9428826570510864,0,0
0.9167386293411255,0,0
0.9351558089256287,0,0
0.9777397513389587,0,0
0.9421365857124329,0,0
0.9426589012145996,0,0
0.8899074792861938,0,0
0.8942854404449463,0,0
0.9375215172767639,0,0
0.9644176363945007,0,0
0.925805926322937,0,0
0.9143046736717224,0,0
0.986055850982666,0,0
0.9513486623764038,0,0
0.9377217292785645,0,0
0.911088228225708,0,0
0.9436306357383728,0,0
0.9533572793006897,0,0
0.9684878587722778,0,0
0.9315017461776733,0,0
0.9169043302536011,0,0
0.9434325098991394,0,0
0.9499475359916687,0,0
1.0054880380630493,0,0
0.9260284900665283,0,0
0.9466862678527832,0,0
0.8980974555015564,0,0
0.85524982213974,0,1
0.9017753601074219,0,0
1.0058066844940186,0,0
0.9229350090026855,0,0
0.9311734437942505,0,0
1.0258458852767944,0,0
0.9117591381072998,0,0
0.9424254894256592,0,0
0.9870002269744873,0,0
0.9992260336875916,0,0
0.92452472448349,0,0
0.8961820602416992,0,0
0.9392394423484802,0,0
0.9626739621162415,0,0
0.9214640259742737,0,0
0.9468806982040405,0,0
0.9192514419555664,0,0
0.8980616331100464,0,0
0.986434280872345,0,0
0.9196990728378296,0,0
0.9681316614151001,0,0
0.9349294304847717,0,0
0.9493817687034607,0,0
0.9614717960357666,0,0
0.9285230040550232,0,0
0.918511688709259,0,0
0.9580040574073792,0,0
0.9211276769638062,0,0
0.9551920890808105,0,0
0.9043172001838684,0,0
0.955919086933136,0,0
0.9655067324638367,0,0
0.9254091382026672,0,0
